,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,MONTH,SEASON,HOW_LONG,TRAVELER_ID,cluster,cluster_name
1022,여,20,1,12,2,6,6,대구광역시,제주,나홀로 여행,7,0,8,summer,1,h005358,3,솔로감성 잠깐 리프레시러
1023,남,20,1,3,4,2,6,광주광역시,제주,부모 동반 여행,1,4,8,summer,3,h002733,7,패밀리 무드 ON 스탠다드러
1024,여,20,1,3,4,1,4,충청남도,제주,3인 이상 여행(가족 외),2,2,7,summer,4,h002345,7,패밀리 무드 ON 스탠다드러
1025,남,20,1,12,2,3,1,경기도,제주,2인 여행(가족 외),3,1,8,summer,4,h003778,6,뉴트럴바이브 듀오 스테이러
1026,여,50,2,3,1,6,2,경기도,제주,2인 가족 여행,2,1,8,summer,3,h005586,2,탐험 ON한 듀오 트래블러
1027,여,30,1,2,6,4,2,경기도,제주,나홀로 여행,1,0,5,spring,7,h000086,4,느슨하게 떠나는 듀오 무드러
1028,여,50,2,11,2,1,2,인천광역시,제주,자녀 동반 여행,3,2,6,summer,4,h000678,7,패밀리 무드 ON 스탠다드러
1029,여,30,1,4,3,3,2,경기도,제주,나홀로 여행,1,0,7,summer,3,h001441,4,느슨하게 떠나는 듀오 무드러
1030,남,50,2,2,7,5,4,제주특별자치도,제주,자녀 동반 여행,1,3,9,autumn,1,h006460,1,자연집중 번개여행 패밀리
1031,여,20,1,12,1,5,1,제주특별자치도,제주,2인 여행(가족 외),3,1,8,summer,2,h004082,6,뉴트럴바이브 듀오 스테이러
1032,여,40,1,3,4,2,1,부산광역시,제주,3인 이상 여행(가족 외),3,2,5,spring,3,h000156,4,느슨하게 떠나는 듀오 무드러
1033,여,20,1,12,1,5,4,광주광역시,제주,2인 여행(가족 외),3,1,8,summer,4,h003627,6,뉴트럴바이브 듀오 스테이러
1034,여,30,2,13,2,2,1,서울특별시,제주,자녀 동반 여행,3,1,8,summer,3,h005624,6,뉴트럴바이브 듀오 스테이러
1035,남,30,1,2,5,2,4,제주특별자치도,제주,나홀로 여행,5,0,9,autumn,1,h006693,3,솔로감성 잠깐 리프레시러
1036,남,30,1,4,2,2,1,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,3,h003563,6,뉴트럴바이브 듀오 스테이러
1037,여,40,2,2,4,3,4,서울특별시,제주,3대 동반 여행(친척 포함),1,2,6,summer,4,h001085,7,패밀리 무드 ON 스탠다드러
1038,남,20,1,12,2,4,2,경기도,제주,3인 이상 여행(가족 외),7,3,7,summer,4,h002092,7,패밀리 무드 ON 스탠다드러
1039,남,30,1,6,3,2,4,충청북도,제주,2인 여행(가족 외),3,1,6,summer,5,h000674,4,느슨하게 떠나는 듀오 무드러
1040,여,30,2,4,2,1,2,제주특별자치도,제주,자녀 동반 여행,7,3,9,autumn,1,h006682,1,자연집중 번개여행 패밀리
1041,여,50,2,11,3,1,4,제주특별자치도,제주,3대 동반 여행(친척 포함),1,2,9,autumn,1,h006617,1,자연집중 번개여행 패밀리
1042,남,30,1,8,5,3,5,서울특별시,제주,부모 동반 여행,2,3,6,summer,3,h000689,7,패밀리 무드 ON 스탠다드러
1043,여,50,2,1,8,1,1,전라남도,제주,3인 이상 여행(가족 외),3,2,6,summer,4,h000336,5,차분템포 자연수집 패밀리
1044,여,30,1,3,4,3,4,서울특별시,제주,나홀로 여행,2,0,8,summer,3,h003959,4,느슨하게 떠나는 듀오 무드러
1045,남,20,1,4,4,3,4,경기도,제주,2인 여행(가족 외),1,1,6,summer,4,h000551,4,느슨하게 떠나는 듀오 무드러
1046,여,20,1,2,5,3,2,인천광역시,제주,2인 여행(가족 외),1,1,9,autumn,3,h005245,4,느슨하게 떠나는 듀오 무드러
1047,남,20,1,12,2,1,2,대구광역시,제주,3인 이상 여행(가족 외),3,3,6,summer,4,h001297,7,패밀리 무드 ON 스탠다드러
1048,남,30,2,11,2,1,1,제주특별자치도,제주,자녀 동반 여행,8,3,5,spring,2,h000238,1,자연집중 번개여행 패밀리
1049,여,30,1,4,4,4,4,부산광역시,제주,2인 여행(가족 외),2,1,6,summer,4,h000759,4,느슨하게 떠나는 듀오 무드러
1050,여,20,1,2,3,2,2,서울특별시,제주,나홀로 여행,2,0,7,summer,3,h001977,6,뉴트럴바이브 듀오 스테이러
1051,여,20,1,3,4,10,7,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4,h004109,2,탐험 ON한 듀오 트래블러
1052,여,40,1,13,4,3,2,제주특별자치도,제주,나홀로 여행,1,0,7,summer,3,h002585,4,느슨하게 떠나는 듀오 무드러
1053,여,50,2,11,3,1,1,부산광역시,제주,3인 이상 여행(가족 외),3,3,7,summer,3,h001543,7,패밀리 무드 ON 스탠다드러
1054,남,40,2,3,9,4,4,경기도,제주,2인 가족 여행,1,1,5,spring,6,h000163,5,차분템포 자연수집 패밀리
1055,남,30,1,2,4,1,1,인천광역시,제주,2인 가족 여행,7,1,7,summer,4,h001803,4,느슨하게 떠나는 듀오 무드러
1056,남,40,2,7,3,1,3,대구광역시,제주,3인 이상 여행(가족 외),7,2,5,spring,4,h000013,7,패밀리 무드 ON 스탠다드러
1057,남,20,1,12,2,1,3,서울특별시,제주,나홀로 여행,2,0,7,summer,3,h001842,6,뉴트럴바이브 듀오 스테이러
1058,남,40,1,2,6,4,2,제주특별자치도,제주,나홀로 여행,8,0,5,spring,1,h000021,3,솔로감성 잠깐 리프레시러
1059,여,20,1,12,1,2,3,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,3,h005509,6,뉴트럴바이브 듀오 스테이러
1060,남,30,1,8,5,1,2,충청북도,제주,나홀로 여행,5,0,6,summer,3,h001298,4,느슨하게 떠나는 듀오 무드러
1061,남,30,1,3,4,6,1,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4,h005061,2,탐험 ON한 듀오 트래블러
1062,여,20,1,12,3,2,5,서울특별시,제주,3인 이상 여행(가족 외),2,3,8,summer,3,h003142,6,뉴트럴바이브 듀오 스테이러
1063,남,20,1,3,4,3,2,부산광역시,제주,나홀로 여행,1,0,5,spring,4,h000120,4,느슨하게 떠나는 듀오 무드러
1064,여,50,2,2,4,2,1,제주특별자치도,제주,3인 이상 여행(가족 외),7,3,7,summer,3,h001229,7,패밀리 무드 ON 스탠다드러
1065,여,20,1,12,2,3,3,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4,h003744,6,뉴트럴바이브 듀오 스테이러
1066,여,20,1,3,4,2,6,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,4,h003906,4,느슨하게 떠나는 듀오 무드러
1067,여,50,2,2,4,2,1,부산광역시,제주,2인 여행(가족 외),1,1,6,summer,3,h000337,4,느슨하게 떠나는 듀오 무드러
1068,여,20,1,12,2,1,5,서울특별시,제주,3인 이상 여행(가족 외),1,4,7,summer,3,h002000,7,패밀리 무드 ON 스탠다드러
1069,여,30,1,13,6,3,2,경기도,제주,나홀로 여행,1,0,8,summer,4,h004895,4,느슨하게 떠나는 듀오 무드러
1070,여,40,2,11,1,6,3,인천광역시,제주,자녀 동반 여행,7,3,6,summer,4,h001156,7,패밀리 무드 ON 스탠다드러
1071,여,20,1,12,2,4,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,3,h004251,6,뉴트럴바이브 듀오 스테이러
1072,여,40,2,2,4,5,4,제주특별자치도,제주,부모 동반 여행,3,2,7,summer,1,h001541,1,자연집중 번개여행 패밀리
1073,여,20,1,12,3,3,1,서울특별시,제주,2인 여행(가족 외),2,1,7,summer,4,h001730,6,뉴트럴바이브 듀오 스테이러
1074,남,40,2,4,6,2,2,제주특별자치도,제주,자녀 동반 여행,1,3,6,summer,1,h000868,1,자연집중 번개여행 패밀리
1075,여,30,1,13,3,3,2,제주특별자치도,제주,2인 여행(가족 외),3,1,7,summer,1,h002433,3,솔로감성 잠깐 리프레시러
1076,남,30,1,2,8,2,3,경기도,제주,2인 여행(가족 외),2,1,5,spring,4,h000025,5,차분템포 자연수집 패밀리
1077,남,40,2,4,7,3,1,제주특별자치도,제주,2인 가족 여행,2,1,7,summer,3,h001978,5,차분템포 자연수집 패밀리
1078,여,30,1,3,3,3,2,광주광역시,제주,2인 여행(가족 외),1,1,7,summer,5,h001913,4,느슨하게 떠나는 듀오 무드러
1079,여,30,1,2,4,1,1,제주특별자치도,제주,나홀로 여행,1,0,7,summer,3,h002196,4,느슨하게 떠나는 듀오 무드러
1080,여,30,1,4,2,2,4,경기도,제주,나홀로 여행,4,0,9,autumn,1,h006286,3,솔로감성 잠깐 리프레시러
1081,여,20,2,2,5,4,2,경기도,제주,2인 가족 여행,2,1,8,summer,4,h003692,4,느슨하게 떠나는 듀오 무드러
1082,여,50,2,2,6,2,1,충청북도,제주,자녀 동반 여행,2,3,7,summer,5,h001989,5,차분템포 자연수집 패밀리
1083,여,50,4,4,4,2,1,제주특별자치도,제주,2인 여행(가족 외),3,1,7,summer,1,h002167,1,자연집중 번개여행 패밀리
1084,남,20,1,12,1,5,3,대구광역시,제주,2인 여행(가족 외),3,1,6,summer,3,h000810,6,뉴트럴바이브 듀오 스테이러
1085,여,40,2,3,4,3,5,광주광역시,제주,2인 여행(가족 외),2,1,5,spring,4,h000017,4,느슨하게 떠나는 듀오 무드러
1086,여,20,1,3,4,5,3,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4,h004216,2,탐험 ON한 듀오 트래블러
1087,여,20,5,4,5,4,3,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,3,h005377,4,느슨하게 떠나는 듀오 무드러
1088,여,50,2,4,4,2,4,제주특별자치도,제주,3인 이상 여행(가족 외),3,3,7,summer,1,h001385,1,자연집중 번개여행 패밀리
1089,여,40,2,2,6,3,4,대전광역시,제주,나홀로 여행,4,0,8,summer,2,h005321,3,솔로감성 잠깐 리프레시러
1090,여,20,1,3,4,3,3,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4,h003637,4,느슨하게 떠나는 듀오 무드러
1091,여,20,1,3,4,1,2,경기도,제주,2인 여행(가족 외),10,1,9,autumn,3,h005798,4,느슨하게 떠나는 듀오 무드러
1092,여,20,1,12,2,1,4,전라남도,제주,2인 여행(가족 외),2,1,8,summer,3,h003783,6,뉴트럴바이브 듀오 스테이러
1093,여,30,2,11,1,6,1,경기도,제주,3인 이상 여행(가족 외),9,3,8,summer,4,h002868,7,패밀리 무드 ON 스탠다드러
1094,여,30,1,3,4,2,5,경기도,제주,나홀로 여행,5,0,5,spring,6,h000053,4,느슨하게 떠나는 듀오 무드러
1095,여,50,2,4,4,2,2,인천광역시,제주,자녀 동반 여행,3,1,8,summer,3,h004947,4,느슨하게 떠나는 듀오 무드러
1096,여,50,2,11,1,25,6,제주특별자치도,제주,2인 가족 여행,3,1,6,summer,1,h000529,2,탐험 ON한 듀오 트래블러
1097,여,30,2,2,3,1,4,인천광역시,제주,자녀 동반 여행,7,3,6,summer,8,h000645,7,패밀리 무드 ON 스탠다드러
1098,여,50,2,3,6,1,1,제주특별자치도,제주,2인 가족 여행,8,1,9,autumn,1,h006632,1,자연집중 번개여행 패밀리
1099,여,20,1,3,4,2,3,경기도,제주,2인 여행(가족 외),3,1,6,summer,5,h000707,4,느슨하게 떠나는 듀오 무드러
1100,여,20,1,12,3,1,6,경기도,제주,2인 여행(가족 외),3,1,7,summer,3,h001462,6,뉴트럴바이브 듀오 스테이러
1101,여,20,1,4,3,10,2,경기도,제주,2인 여행(가족 외),2,1,8,summer,6,h003570,2,탐험 ON한 듀오 트래블러
1102,여,20,1,12,2,4,3,부산광역시,제주,나홀로 여행,2,0,6,summer,4,h001572,6,뉴트럴바이브 듀오 스테이러
1103,여,30,2,2,5,3,4,충청북도,제주,2인 여행(가족 외),2,1,8,summer,3,h002533,4,느슨하게 떠나는 듀오 무드러
1104,여,30,1,3,4,3,2,제주특별자치도,제주,나홀로 여행,4,0,8,summer,2,h002884,3,솔로감성 잠깐 리프레시러
1105,여,30,2,3,1,2,4,경상남도,제주,3대 동반 여행(친척 포함),2,4,6,summer,4,h000544,7,패밀리 무드 ON 스탠다드러
1106,여,40,1,3,5,1,3,경상북도,제주,나홀로 여행,2,0,6,summer,3,h000772,4,느슨하게 떠나는 듀오 무드러
1107,여,40,1,3,4,2,1,경상남도,제주,3인 이상 여행(가족 외),7,4,7,summer,3,h001938,7,패밀리 무드 ON 스탠다드러
1108,여,30,1,12,2,1,3,대구광역시,제주,3인 이상 여행(가족 외),1,2,6,summer,3,h001744,6,뉴트럴바이브 듀오 스테이러
1109,여,20,1,13,1,2,4,인천광역시,제주,부모 동반 여행,1,5,8,summer,7,h003337,7,패밀리 무드 ON 스탠다드러
1110,남,40,2,3,9,3,1,서울특별시,제주,2인 가족 여행,10,1,6,summer,4,h000037,5,차분템포 자연수집 패밀리
1111,남,30,1,2,4,2,1,서울특별시,제주,2인 여행(가족 외),9,1,8,summer,4,h005233,4,느슨하게 떠나는 듀오 무드러
1112,여,30,1,3,4,6,2,경기도,제주,3인 이상 여행(가족 외),3,3,6,summer,4,h001235,7,패밀리 무드 ON 스탠다드러
1113,여,30,1,4,4,2,4,광주광역시,제주,2인 여행(가족 외),7,1,8,summer,4,h003723,4,느슨하게 떠나는 듀오 무드러
1114,남,30,2,3,4,8,3,경기도,제주,2인 가족 여행,3,1,6,summer,3,h001535,2,탐험 ON한 듀오 트래블러
1115,남,30,1,3,1,2,6,제주특별자치도,제주,2인 여행(가족 외),2,1,7,summer,1,h001720,3,솔로감성 잠깐 리프레시러
1116,여,20,1,3,4,10,1,대구광역시,제주,나홀로 여행,1,0,6,summer,3,h001303,2,탐험 ON한 듀오 트래블러
1117,남,30,1,3,5,4,1,서울특별시,제주,나홀로 여행,7,0,5,spring,3,h000060,4,느슨하게 떠나는 듀오 무드러
1118,여,30,1,12,2,4,3,전라남도,제주,2인 여행(가족 외),3,1,8,summer,3,h004410,6,뉴트럴바이브 듀오 스테이러
1119,남,20,1,12,3,1,2,서울특별시,제주,2인 여행(가족 외),7,1,6,summer,3,h001371,6,뉴트럴바이브 듀오 스테이러
1120,남,30,2,3,5,1,1,대전광역시,제주,자녀 동반 여행,7,3,6,summer,4,h000761,7,패밀리 무드 ON 스탠다드러
1121,여,40,2,4,3,2,2,경상남도,제주,자녀 동반 여행,3,3,6,summer,4,h000756,7,패밀리 무드 ON 스탠다드러
1122,여,30,2,2,2,2,3,전라북도,제주,자녀 동반 여행,3,5,8,summer,4,h005138,7,패밀리 무드 ON 스탠다드러
1123,여,40,2,11,1,2,3,경기도,제주,3대 동반 여행(친척 포함),2,5,6,summer,3,h000603,0,자연에 진심인 힐링패밀리
1124,남,20,1,3,4,1,2,서울특별시,제주,2인 여행(가족 외),7,1,9,autumn,4,h005858,4,느슨하게 떠나는 듀오 무드러
1125,여,20,2,10,3,6,2,강원도,제주,부모 동반 여행,8,7,5,spring,4,h000014,0,자연에 진심인 힐링패밀리
1126,여,30,2,1,5,4,3,서울특별시,제주,2인 가족 여행,2,1,8,summer,3,h004773,4,느슨하게 떠나는 듀오 무드러
1127,여,30,1,3,3,8,1,경기도,제주,2인 여행(가족 외),3,1,6,summer,4,h000797,2,탐험 ON한 듀오 트래블러
1128,여,20,1,12,2,3,1,광주광역시,제주,2인 여행(가족 외),1,1,8,summer,3,h005063,6,뉴트럴바이브 듀오 스테이러
1129,남,30,1,4,4,3,6,제주특별자치도,제주,2인 여행(가족 외),7,1,6,summer,3,h001113,4,느슨하게 떠나는 듀오 무드러
1130,여,50,1,13,3,3,2,제주특별자치도,제주,2인 여행(가족 외),2,1,8,summer,1,h003263,3,솔로감성 잠깐 리프레시러
1131,남,30,2,4,6,2,2,제주특별자치도,제주,자녀 동반 여행,3,2,9,autumn,1,h006581,1,자연집중 번개여행 패밀리
1132,남,30,1,3,5,6,4,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,4,h003383,2,탐험 ON한 듀오 트래블러
1133,여,30,1,12,2,5,4,광주광역시,제주,2인 가족 여행,3,1,8,summer,4,h003885,6,뉴트럴바이브 듀오 스테이러
1134,여,30,1,12,1,8,6,부산광역시,제주,3인 이상 여행(가족 외),3,2,8,summer,3,h005184,2,탐험 ON한 듀오 트래블러
1135,여,30,1,13,4,2,4,강원도,제주,2인 여행(가족 외),1,1,6,summer,3,h001365,4,느슨하게 떠나는 듀오 무드러
1136,여,30,1,3,5,2,2,부산광역시,제주,2인 여행(가족 외),10,1,8,summer,4,h003514,4,느슨하게 떠나는 듀오 무드러
1137,남,30,1,3,5,5,2,서울특별시,제주,3인 이상 여행(가족 외),3,3,6,summer,3,h001086,7,패밀리 무드 ON 스탠다드러
1138,남,20,1,12,1,2,4,경기도,제주,3인 이상 여행(가족 외),3,5,7,summer,4,h002114,7,패밀리 무드 ON 스탠다드러
1139,여,30,2,3,4,1,2,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,6,h002809,4,느슨하게 떠나는 듀오 무드러
1140,남,30,2,3,4,1,1,제주특별자치도,제주,2인 가족 여행,2,1,6,summer,2,h001566,1,자연집중 번개여행 패밀리
1141,여,50,2,13,2,6,3,제주특별자치도,제주,자녀 동반 여행,3,3,6,summer,3,h000484,7,패밀리 무드 ON 스탠다드러
1142,여,20,1,3,4,5,3,전라남도,제주,나홀로 여행,2,0,7,summer,3,h001755,2,탐험 ON한 듀오 트래블러
1143,여,20,2,3,5,3,2,경기도,제주,2인 가족 여행,3,1,6,summer,3,h000915,4,느슨하게 떠나는 듀오 무드러
1144,여,20,1,12,2,4,1,대전광역시,제주,나홀로 여행,6,0,8,summer,3,h005161,6,뉴트럴바이브 듀오 스테이러
1145,여,20,1,4,4,1,1,강원도,제주,2인 여행(가족 외),1,1,7,summer,4,h002322,4,느슨하게 떠나는 듀오 무드러
1146,남,20,1,1,4,2,2,경기도,제주,3인 이상 여행(가족 외),3,4,7,summer,3,h001416,7,패밀리 무드 ON 스탠다드러
1147,여,50,2,13,5,2,4,제주특별자치도,제주,2인 여행(가족 외),2,1,9,autumn,1,h006435,3,솔로감성 잠깐 리프레시러
1148,남,30,1,10,2,5,5,경기도,제주,2인 여행(가족 외),3,1,6,summer,4,h001397,6,뉴트럴바이브 듀오 스테이러
1149,여,30,1,13,4,1,1,대구광역시,제주,3인 이상 여행(가족 외),9,4,8,summer,3,h003096,7,패밀리 무드 ON 스탠다드러
1150,남,30,1,9,4,1,2,경기도,제주,3인 이상 여행(가족 외),3,2,7,summer,4,h001959,4,느슨하게 떠나는 듀오 무드러
1151,여,20,1,4,3,2,4,충청남도,제주,부모 동반 여행,7,3,7,summer,4,h001807,7,패밀리 무드 ON 스탠다드러
1152,여,40,1,3,5,1,2,서울특별시,제주,3인 이상 여행(가족 외),1,3,6,summer,3,h000695,4,느슨하게 떠나는 듀오 무드러
1153,남,20,1,12,3,2,1,경기도,제주,3인 이상 여행(가족 외),2,2,6,summer,4,h000660,6,뉴트럴바이브 듀오 스테이러
1154,남,50,2,8,7,6,4,경기도,제주,3인 이상 여행(가족 외),1,2,5,spring,8,h000300,5,차분템포 자연수집 패밀리
1155,남,30,4,4,3,1,4,제주특별자치도,제주,2인 여행(가족 외),1,1,9,autumn,1,h006462,3,솔로감성 잠깐 리프레시러
1156,남,40,2,13,2,1,1,제주특별자치도,제주,자녀 동반 여행,5,2,7,summer,1,h001615,1,자연집중 번개여행 패밀리
1157,남,30,1,13,2,2,6,대전광역시,제주,나홀로 여행,1,0,7,summer,3,h002352,6,뉴트럴바이브 듀오 스테이러
1158,여,30,2,3,3,1,4,서울특별시,제주,3대 동반 여행(친척 포함),2,4,7,summer,4,h001530,7,패밀리 무드 ON 스탠다드러
1159,여,30,1,2,7,2,2,경기도,제주,2인 여행(가족 외),2,1,6,summer,3,h000788,4,느슨하게 떠나는 듀오 무드러
1160,여,50,2,11,2,1,2,제주특별자치도,제주,2인 여행(가족 외),5,1,5,spring,1,h000234,3,솔로감성 잠깐 리프레시러
1161,남,30,1,4,5,1,4,경상북도,제주,2인 여행(가족 외),3,1,8,summer,3,h003330,4,느슨하게 떠나는 듀오 무드러
1162,여,30,1,13,5,2,4,제주특별자치도,제주,3인 이상 여행(가족 외),3,2,9,autumn,1,h006720,1,자연집중 번개여행 패밀리
1163,남,30,1,3,3,5,1,경상북도,제주,부모 동반 여행,3,3,6,summer,2,h001098,7,패밀리 무드 ON 스탠다드러
1164,여,20,1,9,2,4,5,광주광역시,제주,2인 여행(가족 외),9,1,7,summer,4,h001999,6,뉴트럴바이브 듀오 스테이러
1165,여,30,2,3,3,6,2,경기도,제주,2인 가족 여행,1,1,8,summer,4,h004150,2,탐험 ON한 듀오 트래블러
1166,여,20,1,12,3,2,4,서울특별시,제주,나홀로 여행,2,0,6,summer,4,h001318,6,뉴트럴바이브 듀오 스테이러
1167,여,20,1,2,4,1,3,제주특별자치도,제주,나홀로 여행,2,0,9,autumn,1,h006746,3,솔로감성 잠깐 리프레시러
1168,남,20,1,13,2,6,4,광주광역시,제주,3인 이상 여행(가족 외),3,3,6,summer,3,h000637,7,패밀리 무드 ON 스탠다드러
1169,여,30,1,4,3,4,6,제주특별자치도,제주,3인 이상 여행(가족 외),2,2,9,autumn,1,h006473,1,자연집중 번개여행 패밀리
1170,남,20,1,12,2,2,4,대구광역시,제주,2인 여행(가족 외),2,1,8,summer,3,h004474,6,뉴트럴바이브 듀오 스테이러
1171,여,30,1,4,4,4,1,제주특별자치도,제주,3인 이상 여행(가족 외),3,2,9,autumn,1,h006539,1,자연집중 번개여행 패밀리
