,TRAVELER_ID,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,MONTH,SEASON,HOW_LONG
1764,g002191,남,50,2,1,6,5,1,경기도,전남,2인 여행(가족 외),1,1,6,summer,2
1765,f005175,남,20,1,12,2,1,5,서울특별시,강원,2인 여행(가족 외),5,1,8,summer,2
1766,h005624,여,30,2,13,2,2,1,서울특별시,제주,자녀 동반 여행,3,1,8,summer,3
1767,h006693,남,30,1,2,5,2,4,제주특별자치도,제주,나홀로 여행,5,0,9,autumn,1
1768,g003462,여,20,1,12,1,4,5,광주광역시,전남,2인 여행(가족 외),2,1,6,summer,2
1769,h003563,남,30,1,4,2,2,1,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,3
1770,g001953,여,20,1,3,4,5,2,서울특별시,충남,부모 동반 여행,7,3,7,summer,2
1771,h001085,여,40,2,2,4,3,4,서울특별시,제주,3대 동반 여행(친척 포함),1,2,6,summer,4
1772,h002092,남,20,1,12,2,4,2,경기도,제주,3인 이상 여행(가족 외),7,3,7,summer,4
1773,h000674,남,30,1,6,3,2,4,충청북도,제주,2인 여행(가족 외),3,1,6,summer,5
1774,h006682,여,30,2,4,2,1,2,제주특별자치도,제주,자녀 동반 여행,7,3,9,autumn,1
1775,h006617,여,50,2,11,3,1,4,제주특별자치도,제주,3대 동반 여행(친척 포함),1,2,9,autumn,1
1776,f001197,남,30,1,3,5,1,4,대구광역시,부산,부모 동반 여행,3,2,5,spring,2
1777,e003284,여,30,1,2,4,1,6,경기도,인천,2인 여행(가족 외),3,1,6,summer,2
1778,h000689,남,30,1,8,5,3,5,서울특별시,제주,부모 동반 여행,2,3,6,summer,3
1779,h000336,여,50,2,1,8,1,1,전라남도,제주,3인 이상 여행(가족 외),3,2,6,summer,4
1780,h003959,여,30,1,3,4,3,4,서울특별시,제주,나홀로 여행,2,0,8,summer,3
1781,h000551,남,20,1,4,4,3,4,경기도,제주,2인 여행(가족 외),1,1,6,summer,4
1782,h005245,여,20,1,2,5,3,2,인천광역시,제주,2인 여행(가족 외),1,1,9,autumn,3
1783,h001297,남,20,1,12,2,1,2,대구광역시,제주,3인 이상 여행(가족 외),3,3,6,summer,4
1784,h000238,남,30,2,11,2,1,1,제주특별자치도,제주,자녀 동반 여행,8,3,5,spring,2
1785,h000759,여,30,1,4,4,4,4,부산광역시,제주,2인 여행(가족 외),2,1,6,summer,4
1786,g002141,여,30,2,13,5,1,4,경상남도,전남,자녀 동반 여행,3,3,7,summer,2
1787,h001977,여,20,1,2,3,2,2,서울특별시,제주,나홀로 여행,2,0,7,summer,3
1788,g003872,남,50,1,1,7,1,2,광주광역시,전남,3인 이상 여행(가족 외),3,2,7,summer,2
1789,e003217,남,20,1,3,4,1,2,경기도,인천,2인 여행(가족 외),3,1,6,summer,2
1790,h004109,여,20,1,3,4,10,7,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4
1791,g004752,남,50,2,2,5,1,2,경기도,전북,자녀 동반 여행,8,2,8,summer,1
1792,e007368,여,20,1,12,2,2,6,경기도,인천,2인 여행(가족 외),3,1,8,summer,1
1793,h002585,여,40,1,13,4,3,2,제주특별자치도,제주,나홀로 여행,1,0,7,summer,3
1794,e004025,여,50,2,4,6,1,2,서울특별시,인천,자녀 동반 여행,3,3,7,summer,2
1795,h001543,여,50,2,11,3,1,1,부산광역시,제주,3인 이상 여행(가족 외),3,3,7,summer,3
1796,h000163,남,40,2,3,9,4,4,경기도,제주,2인 가족 여행,1,1,5,spring,6
1797,h001803,남,30,1,2,4,1,1,인천광역시,제주,2인 가족 여행,7,1,7,summer,4
1798,h000013,남,40,2,7,3,1,3,대구광역시,제주,3인 이상 여행(가족 외),7,2,5,spring,4
1799,h001842,남,20,1,12,2,1,3,서울특별시,제주,나홀로 여행,2,0,7,summer,3
1800,h000021,남,40,1,2,6,4,2,제주특별자치도,제주,나홀로 여행,8,0,5,spring,1
1801,h005509,여,20,1,12,1,2,3,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,3
1802,g004267,여,20,1,3,4,1,1,서울특별시,충남,부모 동반 여행,2,2,7,summer,2
1803,h001298,남,30,1,8,5,1,2,충청북도,제주,나홀로 여행,5,0,6,summer,3
1804,h005061,남,30,1,3,4,6,1,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4
1805,h003142,여,20,1,12,3,2,5,서울특별시,제주,3인 이상 여행(가족 외),2,3,8,summer,3
1806,e002543,남,40,2,2,8,1,2,서울특별시,인천,2인 가족 여행,7,1,6,summer,2
1807,h000120,남,20,1,3,4,3,2,부산광역시,제주,나홀로 여행,1,0,5,spring,4
1808,g003870,여,50,1,3,4,3,2,경기도,전남,2인 가족 여행,2,1,7,summer,2
1809,g002428,여,40,2,11,1,3,5,광주광역시,전북,3인 이상 여행(가족 외),7,4,6,summer,2
1810,h001229,여,50,2,2,4,2,1,제주특별자치도,제주,3인 이상 여행(가족 외),7,3,7,summer,3
1811,h003744,여,20,1,12,2,3,3,서울특별시,제주,2인 여행(가족 외),2,1,8,summer,4
1812,e003028,남,40,2,2,5,2,2,울산광역시,서울,2인 가족 여행,1,1,6,summer,2
1813,e003195,여,20,1,2,3,2,2,인천광역시,경기,2인 여행(가족 외),10,1,6,summer,1
1814,h006295,여,30,4,3,4,1,6,전라남도,도서 지역,2인 여행(가족 외),7,1,9,autumn,2
1815,f003858,여,20,1,3,12,1,3,경상남도,부산,2인 여행(가족 외),1,1,7,summer,1
1816,h003906,여,20,1,3,4,2,6,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,4
1817,h000337,여,50,2,2,4,2,1,부산광역시,제주,2인 여행(가족 외),1,1,6,summer,3
1818,f002875,여,40,2,5,4,4,2,서울특별시,강원,2인 가족 여행,1,1,6,summer,2
1819,h002000,여,20,1,12,2,1,5,서울특별시,제주,3인 이상 여행(가족 외),1,4,7,summer,3
1820,h004895,여,30,1,13,6,3,2,경기도,제주,나홀로 여행,1,0,8,summer,4
1821,e002368,여,30,1,2,2,10,2,경기도,경기,2인 여행(가족 외),7,1,6,summer,2
1822,h001156,여,40,2,11,1,6,3,인천광역시,제주,자녀 동반 여행,7,3,6,summer,4
1823,h004251,여,20,1,12,2,4,3,경기도,제주,2인 여행(가족 외),3,1,8,summer,3
1824,f000480,여,50,2,3,3,4,3,부산광역시,경북,3인 이상 여행(가족 외),4,2,5,spring,2
1825,h001541,여,40,2,2,4,5,4,제주특별자치도,제주,부모 동반 여행,3,2,7,summer,1
1826,f000988,여,20,1,2,4,1,1,충청남도,강원,나홀로 여행,2,0,5,spring,3
1827,h001730,여,20,1,12,3,3,1,서울특별시,제주,2인 여행(가족 외),2,1,7,summer,4
1828,h000868,남,40,2,4,6,2,2,제주특별자치도,제주,자녀 동반 여행,1,3,6,summer,1
1829,e002946,남,50,2,4,4,1,2,경기도,경기,자녀 동반 여행,3,3,6,summer,2
1830,e002439,여,50,2,11,2,2,4,인천광역시,서울,3인 이상 여행(가족 외),7,2,6,summer,2
1831,e008048,남,40,1,5,4,1,4,경기도,인천,2인 여행(가족 외),1,1,8,summer,1
1832,f006256,여,30,1,4,5,5,2,부산광역시,경남,2인 여행(가족 외),3,1,8,summer,2
1833,h002433,여,30,1,13,3,3,2,제주특별자치도,제주,2인 여행(가족 외),3,1,7,summer,1
1834,h000025,남,30,1,2,8,2,3,경기도,제주,2인 여행(가족 외),2,1,5,spring,4
1835,g003219,여,30,2,3,5,1,3,인천광역시,충남,3인 이상 여행(가족 외),2,2,7,summer,2
1836,f005025,남,30,1,13,4,3,4,전라남도,경남,2인 가족 여행,3,1,7,summer,2
1837,h001978,남,40,2,4,7,3,1,제주특별자치도,제주,2인 가족 여행,2,1,7,summer,3
1838,h001913,여,30,1,3,3,3,2,광주광역시,제주,2인 여행(가족 외),1,1,7,summer,5
1839,h002196,여,30,1,2,4,1,1,제주특별자치도,제주,나홀로 여행,1,0,7,summer,3
1840,h006286,여,30,1,4,2,2,4,경기도,제주,나홀로 여행,4,0,9,autumn,1
1841,h003692,여,20,2,2,5,4,2,경기도,제주,2인 가족 여행,2,1,8,summer,4
1842,h001989,여,50,2,2,6,2,1,충청북도,제주,자녀 동반 여행,2,3,7,summer,5
1843,h002167,여,50,4,4,4,2,1,제주특별자치도,제주,2인 여행(가족 외),3,1,7,summer,1
1844,f004926,여,50,2,3,4,2,5,경기도,강원,3대 동반 여행(친척 포함),2,3,8,summer,2
1845,g004830,여,40,2,2,2,3,4,전라남도,전남,부모 동반 여행,3,3,8,summer,2
1846,h000810,남,20,1,12,1,5,3,대구광역시,제주,2인 여행(가족 외),3,1,6,summer,3
1847,g004478,남,20,1,3,4,3,4,세종특별자치시,전남,2인 여행(가족 외),1,1,7,summer,2
1848,h000017,여,40,2,3,4,3,5,광주광역시,제주,2인 여행(가족 외),2,1,5,spring,4
1849,e001078,여,30,2,2,2,1,2,경기도,인천,자녀 동반 여행,1,4,6,summer,1
1850,h004216,여,20,1,3,4,5,3,서울특별시,제주,2인 여행(가족 외),3,1,8,summer,4
1851,h005377,여,20,5,4,5,4,3,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,3
1852,h001385,여,50,2,4,4,2,4,제주특별자치도,제주,3인 이상 여행(가족 외),3,3,7,summer,1
1853,h005321,여,40,2,2,6,3,4,대전광역시,제주,나홀로 여행,4,0,8,summer,2
1854,h003637,여,20,1,3,4,3,3,서울특별시,제주,2인 여행(가족 외),1,1,8,summer,4
1855,h005798,여,20,1,3,4,1,2,경기도,제주,2인 여행(가족 외),10,1,9,autumn,3
1856,h003783,여,20,1,12,2,1,4,전라남도,제주,2인 여행(가족 외),2,1,8,summer,3
1857,g002422,남,30,2,3,5,3,3,전라남도,대전,3인 이상 여행(가족 외),2,2,6,summer,2
1858,h002868,여,30,2,11,1,6,1,경기도,제주,3인 이상 여행(가족 외),9,3,8,summer,4
1859,h000053,여,30,1,3,4,2,5,경기도,제주,나홀로 여행,5,0,5,spring,6
1860,g003842,여,50,1,2,4,1,1,서울특별시,충남,2인 여행(가족 외),1,1,7,summer,2
1861,h005736,여,60,2,9,3,1,2,전라남도,도서 지역,자녀 동반 여행,1,2,9,autumn,2
1862,g003363,여,30,1,3,2,5,2,서울특별시,충남,2인 여행(가족 외),3,1,7,summer,2
1863,h004947,여,50,2,4,4,2,2,인천광역시,제주,자녀 동반 여행,3,1,8,summer,3
1864,f002023,여,20,1,3,4,4,4,서울특별시,대구,나홀로 여행,7,0,6,summer,2
1865,e003805,여,30,2,3,5,3,2,인천광역시,경기,3인 이상 여행(가족 외),3,2,6,summer,2
1866,h000529,여,50,2,11,1,25,6,제주특별자치도,제주,2인 가족 여행,3,1,6,summer,1
1867,h000645,여,30,2,2,3,1,4,인천광역시,제주,자녀 동반 여행,7,3,6,summer,8
1868,e004601,남,40,2,2,3,5,3,서울특별시,인천,자녀 동반 여행,2,3,7,summer,1
1869,h006632,여,50,2,3,6,1,1,제주특별자치도,제주,2인 가족 여행,8,1,9,autumn,1
1870,h000707,여,20,1,3,4,2,3,경기도,제주,2인 여행(가족 외),3,1,6,summer,5
1871,h001462,여,20,1,12,3,1,6,경기도,제주,2인 여행(가족 외),3,1,7,summer,3
1872,h003570,여,20,1,4,3,10,2,경기도,제주,2인 여행(가족 외),2,1,8,summer,6
1873,g003494,남,30,1,4,4,1,1,서울특별시,충북,3인 이상 여행(가족 외),3,4,7,summer,2
1874,h001572,여,20,1,12,2,4,3,부산광역시,제주,나홀로 여행,2,0,6,summer,4
1875,h002533,여,30,2,2,5,3,4,충청북도,제주,2인 여행(가족 외),2,1,8,summer,3
1876,h002884,여,30,1,3,4,3,2,제주특별자치도,제주,나홀로 여행,4,0,8,summer,2
1877,h000544,여,30,2,3,1,2,4,경상남도,제주,3대 동반 여행(친척 포함),2,4,6,summer,4
1878,h000772,여,40,1,3,5,1,3,경상북도,제주,나홀로 여행,2,0,6,summer,3
1879,h001938,여,40,1,3,4,2,1,경상남도,제주,3인 이상 여행(가족 외),7,4,7,summer,3
1880,e006845,여,20,1,3,4,1,3,서울특별시,인천,나홀로 여행,1,0,8,summer,1
1881,h006411,여,60,2,11,2,2,2,서울특별시,도서 지역,3대 동반 여행(친척 포함),3,4,9,autumn,1
1882,h001744,여,30,1,12,2,1,3,대구광역시,제주,3인 이상 여행(가족 외),1,2,6,summer,3
1883,h003337,여,20,1,13,1,2,4,인천광역시,제주,부모 동반 여행,1,5,8,summer,7
1884,h000037,남,40,2,3,9,3,1,서울특별시,제주,2인 가족 여행,10,1,6,summer,4
1885,h005233,남,30,1,2,4,2,1,서울특별시,제주,2인 여행(가족 외),9,1,8,summer,4
1886,f006204,여,30,1,3,5,5,1,대전광역시,부산,2인 여행(가족 외),3,1,8,summer,2
1887,h001235,여,30,1,3,4,6,2,경기도,제주,3인 이상 여행(가족 외),3,3,6,summer,4
1888,f001111,여,20,1,3,4,3,2,대전광역시,부산,나홀로 여행,2,0,5,spring,3
1889,f001621,남,30,2,11,1,4,4,대전광역시,강원,자녀 동반 여행,2,3,5,spring,2
1890,h003723,여,30,1,4,4,2,4,광주광역시,제주,2인 여행(가족 외),7,1,8,summer,4
1891,f002086,남,20,1,12,2,4,1,경기도,강원,나홀로 여행,2,0,6,summer,1
1892,h001535,남,30,2,3,4,8,3,경기도,제주,2인 가족 여행,3,1,6,summer,3
1893,g002415,여,30,2,11,1,3,1,대구광역시,충남,자녀 동반 여행,1,2,6,summer,2
1894,h001720,남,30,1,3,1,2,6,제주특별자치도,제주,2인 여행(가족 외),2,1,7,summer,1
1895,h001303,여,20,1,3,4,10,1,대구광역시,제주,나홀로 여행,1,0,6,summer,3
1896,h000060,남,30,1,3,5,4,1,서울특별시,제주,나홀로 여행,7,0,5,spring,3
1897,e005353,남,20,1,2,5,6,3,경기도,경기,부모 동반 여행,2,4,7,summer,2
1898,f005537,남,40,1,2,5,1,1,서울특별시,부산,2인 가족 여행,2,1,8,summer,2
1899,h004410,여,30,1,12,2,4,3,전라남도,제주,2인 여행(가족 외),3,1,8,summer,3
1900,f004658,남,50,2,4,7,2,2,경기도,경남,자녀 동반 여행,3,3,7,summer,2
1901,h001371,남,20,1,12,3,1,2,서울특별시,제주,2인 여행(가족 외),7,1,6,summer,3
1902,h000761,남,30,2,3,5,1,1,대전광역시,제주,자녀 동반 여행,7,3,6,summer,4
1903,f001928,여,40,2,3,4,1,1,부산광역시,경남,2인 여행(가족 외),3,1,6,summer,2
1904,g002158,남,40,2,2,4,1,1,광주광역시,전남,2인 가족 여행,1,1,6,summer,2
1905,h000756,여,40,2,4,3,2,2,경상남도,제주,자녀 동반 여행,3,3,6,summer,4
1906,h005138,여,30,2,2,2,2,3,전라북도,제주,자녀 동반 여행,3,5,8,summer,4
1907,h000603,여,40,2,11,1,2,3,경기도,제주,3대 동반 여행(친척 포함),2,5,6,summer,3
1908,f003392,여,50,1,3,4,2,4,서울특별시,강원,3인 이상 여행(가족 외),2,2,6,summer,1
1909,f006040,여,30,1,2,4,6,2,대전광역시,경남,2인 여행(가족 외),1,1,8,summer,2
1910,e000823,여,40,1,2,4,1,4,서울특별시,인천,나홀로 여행,7,0,5,spring,3
1911,g002280,여,50,2,3,4,1,3,전라북도,충남,자녀 동반 여행,3,2,6,summer,1
1912,g003557,남,20,1,12,1,6,5,전라남도,전남,2인 여행(가족 외),3,1,7,summer,2
1913,h005858,남,20,1,3,4,1,2,서울특별시,제주,2인 여행(가족 외),7,1,9,autumn,4
1914,h000014,여,20,2,10,3,6,2,강원도,제주,부모 동반 여행,8,7,5,spring,4
1915,h004773,여,30,2,1,5,4,3,서울특별시,제주,2인 가족 여행,2,1,8,summer,3
1916,h000797,여,30,1,3,3,8,1,경기도,제주,2인 여행(가족 외),3,1,6,summer,4
1917,f005352,남,20,1,12,4,3,1,인천광역시,강원,3인 이상 여행(가족 외),3,3,8,summer,2
1918,h005063,여,20,1,12,2,3,1,광주광역시,제주,2인 여행(가족 외),1,1,8,summer,3
1919,e002369,여,20,1,5,4,1,2,서울특별시,인천,2인 여행(가족 외),2,1,6,summer,2
1920,h001113,남,30,1,4,4,3,6,제주특별자치도,제주,2인 여행(가족 외),7,1,6,summer,3
1921,h003263,여,50,1,13,3,3,2,제주특별자치도,제주,2인 여행(가족 외),2,1,8,summer,1
1922,f003705,여,40,1,4,4,1,4,대구광역시,부산,나홀로 여행,1,0,7,summer,1
1923,e004533,여,20,1,5,4,2,3,서울특별시,경기,2인 여행(가족 외),5,1,7,summer,1
1924,h006581,남,30,2,4,6,2,2,제주특별자치도,제주,자녀 동반 여행,3,2,9,autumn,1
1925,h003383,남,30,1,3,5,6,4,인천광역시,제주,2인 여행(가족 외),3,1,8,summer,4
1926,h003885,여,30,1,12,2,5,4,광주광역시,제주,2인 가족 여행,3,1,8,summer,4
1927,g010417,여,30,1,3,6,4,2,서울특별시,도서 지역,2인 여행(가족 외),2,1,8,summer,3
1928,e003460,여,30,2,5,4,1,3,강원도,경기,자녀 동반 여행,7,3,6,summer,2
1929,g001873,여,20,1,3,5,1,2,충청북도,광주,나홀로 여행,7,0,6,summer,2
1930,h005184,여,30,1,12,1,8,6,부산광역시,제주,3인 이상 여행(가족 외),3,2,8,summer,3
1931,h001365,여,30,1,13,4,2,4,강원도,제주,2인 여행(가족 외),1,1,6,summer,3
1932,h003514,여,30,1,3,5,2,2,부산광역시,제주,2인 여행(가족 외),10,1,8,summer,4
1933,f001477,여,30,1,2,4,3,2,서울특별시,강원,나홀로 여행,2,0,5,spring,3
1934,f000858,남,30,1,2,4,2,1,경기도,강원,나홀로 여행,8,0,5,spring,2
1935,e004446,여,40,1,3,4,1,4,경기도,인천,3인 이상 여행(가족 외),8,2,7,summer,2
1936,g002480,남,40,2,3,5,4,2,경상남도,전남,2인 가족 여행,9,1,6,summer,2
1937,g001259,여,50,2,2,4,3,1,서울특별시,광주,2인 여행(가족 외),2,1,6,summer,1
1938,h001086,남,30,1,3,5,5,2,서울특별시,제주,3인 이상 여행(가족 외),3,3,6,summer,3
1939,g002454,여,40,1,2,4,1,6,광주광역시,전남,2인 가족 여행,1,1,6,summer,1
1940,h002114,남,20,1,12,1,2,4,경기도,제주,3인 이상 여행(가족 외),3,5,7,summer,4
1941,g002840,여,20,1,2,4,1,2,전라북도,전남,부모 동반 여행,6,3,6,summer,2
1942,h002809,여,30,2,3,4,1,2,부산광역시,제주,2인 여행(가족 외),3,1,8,summer,6
1943,f005072,남,50,4,4,3,3,5,경상남도,경남,3대 동반 여행(친척 포함),3,5,8,summer,2
1944,h001566,남,30,2,3,4,1,1,제주특별자치도,제주,2인 가족 여행,2,1,6,summer,2
1945,g002146,여,40,2,3,6,2,2,서울특별시,충북,2인 가족 여행,5,1,6,summer,2
1946,h000484,여,50,2,13,2,6,3,제주특별자치도,제주,자녀 동반 여행,3,3,6,summer,3
1947,e002990,여,20,1,2,5,1,4,서울특별시,경기,나홀로 여행,1,0,6,summer,2
1948,g003078,여,30,1,3,5,8,2,인천광역시,충남,2인 여행(가족 외),2,1,6,summer,2
1949,e000365,여,40,2,2,2,3,3,서울특별시,인천,3인 이상 여행(가족 외),3,6,5,spring,3
1950,f000339,여,30,2,4,1,1,2,부산광역시,경남,2인 여행(가족 외),3,1,5,spring,2
1951,h001755,여,20,1,3,4,5,3,전라남도,제주,나홀로 여행,2,0,7,summer,3
1952,h000915,여,20,2,3,5,3,2,경기도,제주,2인 가족 여행,3,1,6,summer,3
1953,f004044,여,20,1,12,3,4,4,대구광역시,부산,2인 여행(가족 외),1,1,7,summer,2
1954,h005161,여,20,1,12,2,4,1,대전광역시,제주,나홀로 여행,6,0,8,summer,3
1955,h002322,여,20,1,4,4,1,1,강원도,제주,2인 여행(가족 외),1,1,7,summer,4
1956,g002942,남,20,1,2,5,1,3,서울특별시,충남,2인 여행(가족 외),3,1,6,summer,2
1957,h001416,남,20,1,1,4,2,2,경기도,제주,3인 이상 여행(가족 외),3,4,7,summer,3
1958,e012710,여,40,1,3,5,2,4,서울특별시,경기,2인 여행(가족 외),7,1,8,summer,1
1959,h006435,여,50,2,13,5,2,4,제주특별자치도,제주,2인 여행(가족 외),2,1,9,autumn,1
1960,h001397,남,30,1,10,2,5,5,경기도,제주,2인 여행(가족 외),3,1,6,summer,4
1961,h003096,여,30,1,13,4,1,1,대구광역시,제주,3인 이상 여행(가족 외),9,4,8,summer,3
1962,h001959,남,30,1,9,4,1,2,경기도,제주,3인 이상 여행(가족 외),3,2,7,summer,4
1963,h001807,여,20,1,4,3,2,4,충청남도,제주,부모 동반 여행,7,3,7,summer,4
1964,g001825,여,50,1,4,4,2,4,서울특별시,전남,나홀로 여행,7,0,6,summer,2
1965,h001134,남,50,2,7,6,2,2,대구광역시,도서 지역,2인 가족 여행,6,1,7,summer,3
1966,h000695,여,40,1,3,5,1,2,서울특별시,제주,3인 이상 여행(가족 외),1,3,6,summer,3
1967,h000660,남,20,1,12,3,2,1,경기도,제주,3인 이상 여행(가족 외),2,2,6,summer,4
1968,h000300,남,50,2,8,7,6,4,경기도,제주,3인 이상 여행(가족 외),1,2,5,spring,8
1969,f000804,남,30,2,3,5,3,2,경기도,강원,자녀 동반 여행,3,3,6,summer,3
1970,e002041,남,30,1,9,5,2,6,충청북도,인천,나홀로 여행,1,0,6,summer,2
1971,h006462,남,30,4,4,3,1,4,제주특별자치도,제주,2인 여행(가족 외),1,1,9,autumn,1
1972,h002642,남,30,1,3,5,4,3,경상북도,도서 지역,2인 여행(가족 외),2,1,8,summer,5
1973,f001234,남,50,2,4,9,2,1,부산광역시,경남,자녀 동반 여행,1,3,6,summer,3
1974,f007328,남,20,1,2,4,2,6,서울특별시,경남,2인 여행(가족 외),1,1,8,summer,2
1975,e003256,남,50,2,2,7,1,4,경기도,경기,자녀 동반 여행,2,2,6,summer,1
1976,h001615,남,40,2,13,2,1,1,제주특별자치도,제주,자녀 동반 여행,5,2,7,summer,1
1977,h002352,남,30,1,13,2,2,6,대전광역시,제주,나홀로 여행,1,0,7,summer,3
1978,g000731,여,40,2,11,1,2,1,서울특별시,충남,자녀 동반 여행,7,3,5,spring,2
1979,h001530,여,30,2,3,3,1,4,서울특별시,제주,3대 동반 여행(친척 포함),2,4,7,summer,4
1980,e013053,남,30,2,2,9,2,2,경기도,인천,자녀 동반 여행,7,3,9,autumn,1
1981,h000788,여,30,1,2,7,2,2,경기도,제주,2인 여행(가족 외),2,1,6,summer,3
1982,e008226,남,40,1,3,5,1,3,서울특별시,인천,2인 여행(가족 외),1,1,8,summer,1
1983,h000234,여,50,2,11,2,1,2,제주특별자치도,제주,2인 여행(가족 외),5,1,5,spring,1
1984,h003330,남,30,1,4,5,1,4,경상북도,제주,2인 여행(가족 외),3,1,8,summer,3
1985,g004702,남,20,1,4,4,3,1,서울특별시,전북,나홀로 여행,7,0,8,summer,2
1986,h006720,여,30,1,13,5,2,4,제주특별자치도,제주,3인 이상 여행(가족 외),3,2,9,autumn,1
1987,h001098,남,30,1,3,3,5,1,경상북도,제주,부모 동반 여행,3,3,6,summer,2
1988,h001999,여,20,1,9,2,4,5,광주광역시,제주,2인 여행(가족 외),9,1,7,summer,4
1989,e004578,여,20,1,3,2,1,4,울산광역시,경기,2인 여행(가족 외),5,1,7,summer,1
1990,e001249,여,30,1,4,4,1,1,충청남도,서울,3인 이상 여행(가족 외),2,3,5,spring,2
1991,g002077,남,40,2,2,5,5,4,서울특별시,충남,3인 이상 여행(가족 외),9,3,6,summer,2
1992,g002265,여,30,1,10,5,3,2,경기도,전북,2인 여행(가족 외),7,1,7,summer,2
